0	1	2
Sess16_impro03_M029	0	'그러니까 네 남편이지. o  나 이제 잔다 (진짜로)'
Sess16_impro03_M036	0	'뭐 이렇게 응응 거려.    o'
Sess16_script04_F008	1	'악성이래. 이미 왼쪽에 70프로 정도 퍼져있구 정확한 거는 가슴을 열어봐야 알겠지만    림프절이랑 늑막에까지 전이 됐대.'
Sess16_impro01_F011	2	'뭐가 마음에 안 드시는 거죠?'
Sess16_impro01_F012	2	'탕수육도 마음에 안드시고 짬뽕도 마음에 안드시는 거잖아요.'
Sess17_impro01_M023	6	'왜 왜 나한테만 이런 일이 생기는지 모르겠어.    김 부장도 그렇고 지연이도 그렇고 나한테만 이런 일이 생기는 거 같아.'
Sess17_script01_F018	3	'아 당연하지 걱정하지마. 내가 입이 얼마나 무거운데. 그러니까 오빠 나 구두 하나만 (사주라)'
Sess17_impro04_F012	2	'아 아무튼 저는 최선을 다했으니까요. 윤찬 대리 이제 제가 해드릴 건 없네요.'
Sess17_script04_M003	3	'예 그렇게 됐습니다.'
Sess17_impro03_F006	3	'아니 그 윤서랑 놀이터에서 윤서 받쳐주느라 살짝 바닥에 쓸렸어요.'
Sess17_script04_M007	3	'글쎄요. 뭐 그건 아쉬움이라기 보단 궁금증이겠죠. 아니면 도대체 날 이렇게 엿 먹인게 누굴까? 하는 질투 정도로 해석되는군요. o'
Sess17_script03_F015	3	'아 저 지금 여기서 춤추고 노래하라구요?'
Sess17_script06_M022	0	'그치? o  이런 선물 받으니 어이가 없지?'
Sess17_impro03_F025	0	'(해 아 빨리) 얘기해 봐. 여자는 이런 거 다 듣고 싶어한단 말이에요. 빨리 얘기해 봐.'
Sess17_impro04_F021	4	'당신이 그걸 어떻게? (모를 줄 알았어요 윤찬 대리) 아 그거 이중장부 아니에요.'
Sess17_impro03_M017	0	'말을 해 말을. o'
Sess17_script01_M010	3	'자 일단 5천원 확보.'
Sess17_impro01_F024	6	'하    우리 아들    울고 싶으면 울어. 딴 데 가서 울지 말고 엄마가 다 들어줄 테니까 엄마 앞에서 울어.'
Sess17_script04_M009	3	'생각보다 소은씨는 까다롭네요 그게 왜 궁금하죠?'
Sess17_script04_F003	3	'좀 섭섭해서 찾아왔어요. 이번 환경 단체 프로젝트에서 저 빼고 다른 분하고 파트너 짜셨다면서요.'
Sess17_impro03_F027	0	'엎드려 절 받기네. 아우 그래도 좋다. o  그런데 윤찬 씨 만약에 아주 만약에 내가 먼저 죽으면 어떡해요?'
Sess17_script06_M006	3	'아니 내 뜻은 그게 아니라 갑자기 물어보니까 당황해서 그랬지.'
Sess17_impro02_F001	3	'아 그 청양고추를 좀 많이 넣어서 매운맛을 강조한 건데요.'
Sess17_impro02_M018	2	'아니 당신이 만든 이 요리를 보고 보고 그런 말을 해요. 염치가 있어야지. (사람이 아 요리를 이따위로 해놓고 무슨 말을 그렇게 해요 그렇게 하긴)'
Sess17_impro03_F002	3	'아 윤서 말도 마요. 주말에 그 줄넘기 대회 나간다고 하루종일 신나가지고 o  줄넘기 하느라 피곤해서 벌써 자요. 피곤할텐데 얼른 씻고 와서. o  밥 먹어요.'
Sess17_script01_F015	0	'오빠 내가 꼬집어 줄게 오빠 (오빠)'
Sess17_script01_F022	0	'아 지금 지금 전화 걸게 나 친구들 진짜 많아.'
Sess17_script02_M004	3	'모를 수도 있지 뭐 그게 무슨 대수야?    야 저거 진짜 웃기다.'
Sess17_impro04_F022	4	'그게 뭐가 (아니에요 아니 뭔가 큰 오해가 있는) 제가 전무님이랑 부장님이랑 장부 둘이 따로 관리하는 거 제가 모를 줄 알았어요?'
Sess17_impro01_F031	6	'우리 김치찌개 먹을까?'
Sess17_impro02_F023	2	'아 기본기? 그럼 당신이 한 번 해보세요. 당신이 만약 제가 당신이 만든 요리를 짬뽕을 먹어보고 인정을 한다면 네 그때 제가 나갈게요. 근데 당신이 만든 짬뽕이 만약 다른 사람들이 만든 거랑 똑같다면 그땐 어쩌실 거예요? 그땐 어떡하실 거냐고요. 보여주세요. 해외유학파시라면서요. 네?'
Sess17_script04_M010	3	'발전? 어디까지 되야 발전이 트 데요? 아이디어를 내는 족족 채택되면 그게 발전인겁니까? 아니면 회사에서 무조건 인정해주면 그게 발전인겁니까?'
Sess17_impro03_F008	3	'아유 괜찮아요. 빨리 아 씻고 와요 피곤할텐데. o'
Sess17_impro03_M009	3	'아이 난 모르지. 빨리 가져와 봐 치료해줄 테니까.'
Sess17_impro04_F018	2	'흐음    그거. 그게 무슨 문제가 있는 거죠?'
Sess17_impro01_M022	6	'(진짜 엄마가) 뭘 알아? 맨날 어? 아빠 말만 듣고    그런 사람이 사랑에 대해 뭘 알아.'
Sess17_script03_F019	3	'아무리 약자라고 기본적이고 인간적인 대우를 해줘야 될 거 아니에요? 어? 시간 때우려고 니들 심심풀이 땅콩으로 채우려고 지원자 갖고 놀지 (말라구요)'
Sess17_script06_F017	3	'아 됐어.'
Sess17_script06_F004	3	'아 얼릉.'
Sess17_impro03_F021	0	'내가 그렇게 좋았어요?'
Sess17_impro01_M003	3	'아니야 암 아무일도 없어.'
Sess17_script01_M003	2	'BTS가 야 BTS가 오빠냐? 너보다 여섯 살은 어려 웃기고 (있네)'
Sess17_script04_F016	3	'아니 그래도 그렇지.'
Sess17_impro03_M007	3	'병원을 가야지 그래도 다쳤는데.'
Sess17_script04_M004	3	'뭐 일 하는데 마음    맞고 아이디어 비슷한 사람끼리 하는거죠 뭐 누굴 차고 차이는 건 아닌 것 (같습니다만)'
Sess17_impro04_F017	2	'윤찬 대리 이렇게 나오는 거 (윤찬 대리한테도)'
Sess17_script03_F006	3	'아니오. 저 좀 패션쪽에 관심이 있어서 o  옷 코디하는 법을 찍어서 올리고 있어요.'
Sess17_impro03_M003	3	'아    별 거 아닌 게 아닌데 왜. 봐봐. 어?'
Sess17_script03_M018	2	'아니 무슨 말을 그렇게 합니까 신성한 (면접실에서)'
Sess17_script05_M006	1	'아 씨바 이러니까 이 야밤에 돌아다니다가 내 차에 치이고 (지랄 지섭씨)'
Sess17_script06_F033	0	'대신 프로포즈는 내가 먼저 했으니까 결혼식은 정말 멋지게 해줘야돼? 알겠어?'
Sess17_script02_M007	3	'이게 뭐야.    집 앞 마트는 라면하고 생필품이 싸고 반찬가게는 옆동네 시장이 괜찮고 이게 뭔데 날 적어줘?'
Sess17_script04_M001	3	'예 안녕하세요.'
Sess17_impro03_F024	0	'그럼 사랑한다고 (얘기해봐요)'
Sess17_script01_M001	3	'로또 추첨 방송 기다린다.    로또 대박 로또 대박 (로또 대박   )'
Sess17_script01_M012	1	'아싸 다섯 개. 제발 제발 제발 제발 제발 제발 아 (어떡해)'
Sess17_script02_F001	0	'뭐가 그렇게 o  재미있어?'
Sess17_script01_M023	3	'진짜? 이야 씨 돈이 좋긴 좋네 언제?'
Sess17_script05_M017	5	'너 내가 망가지길 원해? 내가 인생 바닥으로 떨어지길 (원하냐구)'
Sess17_script01_F012	1	'뭐야? 왜? 여섯 개 다 맞은거야? 여섯 개 다 맞은거야? 어 빨리 말해봐 어? 어? 오빠 말 좀 해봐.'
Sess17_impro04_F006	1	'그래요. 좋아요. 근데 어 이 추가 비용에 대해서 회사에서 징계위원회가 열릴 예정이에요.'
Sess17_impro03_F031	0	'알았어. (그러면 우리 우리 아이 하고 자 들어가서) 여보 내일 아구찜 좋아하니까 내가 아구찜 (하나 해줘야겠다)'
Sess17_script02_F010	3	'글쎄.'
Sess17_script04_M015	3	'이제 제 이야기는 끝난 것 같은데 회의 시작 10분 전입니다. 저는 소은씨에게 5분을 드렸고 소은씨는 어느정도 이해한것 같애요. 버려진 5분만큼 본인을 발전 시키고 나중에 다시 만납시다. 그럼 나가주시죠.'
Sess17_impro04_M010	3	'(윤찬 대리 아니) 책임잔 건 저도 인정하는데요.    그 추가 비용 문제는 좀 다른 문제죠. o  그 당연히 자연적으로 발생하는 비용을 추가 비용이라고 (말씀하시면)'
Sess17_script03_M013	4	'음    아이 뭐. 연애 이야기를 물어 본 건 저도 실례였으니까 이해해주시구요. 어 어쨌든 이게 뭐 다 면접 보는 방식 중에 하나니까 이해하시죠? 그리고 이력서 보니까 여기 특기가 노래랑 춤이라고 적혀있는데 노래 잘해요?'
Sess17_script03_M005	3	'(하게 됐습니다 아이 뭐) 그럴 수도 있죠. 유진씨는 취미가 뭐에요?'
Sess17_impro03_M028	3	'에휴 그럼 뭐    따라죽어야지.'
Sess17_script01_M019	0	'와 씨 나 심장 뛰는거봐 o  야 야  미칠거 같다 진짜 (와)'
Sess17_script05_F015	2	'지섭씨 나 (무서워)'
Sess17_impro03_M008	3	'구급약 좀 가져와 봐. 내가 치료해줄 테니까.'
Sess17_impro01_F005	3	'엄마는 다 알아. 어? 표정에 다 써 있고만. 나 힘들어요 이렇게. 무슨일이야? 얘기해 봐. 응?'
Sess17_script04_M013	3	'이번 장기 프로젝트의 핵심이 뭐죠?'
Sess17_script02_M013	6	'아이 그러니까 내가 저번에 너 가슴 아프다고 할때 병원 가보라고 그랬잖아. 그동안 왜 안 갔는데 왜.'
Sess17_impro03_F010	3	'아흐.'
Sess17_script02_M020	6	'아니 왜 그래 진짜. 왜 그렇게 약한 생각을 (해)'
Sess17_impro01_F023	2	'하 형택아.    그래 엄마가 사랑이 뭔진 잘 모르겠는데 나도 아버지 돌아가시고 나서 사랑이 뭔지 모르겠어. 근데 사랑이 계속 달콤할 수만은 없는 거야. 어? o  쓴맛이 날 수도 있고 매운맛이 날 수도 있고 어쩔 때 보면은 막 이상한 맛이 날 수도 있어.'
Sess17_impro03_F013	3	'아효 됐어요. 뭐 이 정도 가지고 아 됐어 됐어. 됐어 치워요.'
Sess17_script05_F019	1	'우리가 친 사람이 지나가고 있어.'
Sess17_script04_M008	3	'(같은데 아 지나친건) 아니라고 봅니다. 오히려 지나친건 소은씨 같군요. 곧 회의가 시작 될거라 저는 보고서를 다 파악해둬야 되는데 소은씨 덕분에 그 시간을 뺏기고 (있으니까요)'
Sess17_impro01_F008	6	'아휴.'
Sess17_script05_M020	5	'너도 사라지게 해줘? 어?'
Sess17_impro03_M002	3	'그래 그래. 아니 잠깐만. 손이 왜 그래?'
Sess17_script06_F024	3	'(있어 에휴) 참나.'
Sess17_impro04_F010	2	'윤찬 대리. 윤찬 대리가 책임자잖아요 거기. 팀원들을 위해서 (윤찬 대리)'
Sess17_script03_M019	2	'(말라구요 참) 어이가 없어가지고 그럼 나가요. 당신 말고도 지원자는 널렸어. o'
Sess17_impro01_F018	2	'아들 그러지 말고 엄마한테 그냥 얘기해 뭔데 무슨 일인데?'
Sess17_impro04_M020	1	'어    그럼 그 이중장부 문제도 제가 다 까발려도 상관없겠네요.'
Sess17_impro01_F002	3	'근데 아들 표정이 왜 그래?'
Sess17_script03_F011	3	'아니 그래도 그런 (얘기는 좀)'
Sess17_impro03_M033	0	'나 씻고 올게.'
Sess17_impro03_F014	3	'아효 아니 뭐 아니 근데 아니 무 의사라는 사람이 소독을 이렇게 밖에 못 해 이게 뭐야 다 튀어나왔네.'
Sess17_script04_F004	3	'전    차인 거네요.'
Sess17_script05_M009	5	'아니 아무도 없다니 그게 말이 돼? 틀림없이 사람을 쳤잖아. 너도 봤잖아.'
Sess17_script06_M019	3	'어서 봐봐.'
Sess17_impro01_M026	3	'(엄마 그냥) 투정부리고 싶었나 봐. o  미안해 엄마.'
Sess17_impro01_F011	6	'아 그래가지고 김 부장이 뭐라고 했는데?'
Sess17_script06_M013	3	'음 바다야 바다. 제주도 서귀포에 풍경 좋은 곳이 많거든? 어 그쪽에 바다가 보이는    양지바른 땅을 사서 하얗고 웅장하게 팬션을 짓는 거야.    마당에서는 바비큐 하고.'
Sess17_script05_F010	3	'자기 무섭게 왜 그래.'
Sess17_script06_F007	3	'궁금해?'
Sess17_script06_M014	0	'하여튼 먹는 거만. 어쨌든 아이 둘을 (낳아서)'
Sess17_script06_F013	0	'(낳아서 에이) 무슨 셋은 낳아야지.'
Sess17_impro04_F002	3	'네 윤찬 대리 음 팀분위기가 요즘 좀 어때요?'
Sess17_impro02_F014	4	'아 진짜 수석주방장이란 (사람이)'
Sess17_impro01_F021	6	'아휴 괜찮아.'
Sess17_script05_M002	1	'씨 아 그러니까 날 말렸어야지 내가 술 먹어서 운전 안한다고 했잖아.'
Sess17_script04_M006	3	'그러면 소은씨는 왜 물어보시는거죠? 어차피 추진 되면 다 아는 아이디어를 굳이 추진도 하기 전에 물어보는 이유가 뭔데요?'
Sess18_script03_M018	0	's  아 아 야 니 꼬집으면 어떡해 이.'
Sess18_script04_M009	3	'하 치 왤케 크게 말해 부끄럽게.'
Sess18_script02_M019	6	'(사람두 힘들고 여보 아) 그런 생각좀 하지마 자 지금 안 늦었어. 일단 정리하고 병원 가자? 어? o'
Sess18_impro03_F018	3	'제가 지금까지 제 담당메뉴로 짬뽕을 해왔었는데 한 번 만들어보시고 그 맛이 진짜 다른 짬뽕하고 다르지 않다면 제가 주방장님 밑에서 개처럼 일해서 배울테니까 한번 해보시라고요. 어떻게 생각하세요?'
Sess18_impro02_F019	2	'하 그런 걸 왜 녹음을 하셨어요?'
Sess18_impro04_M009	3	'아니 김 부장이.'
Sess18_impro03_M010	3	'언론이 만든 주방장이었네.'
Sess18_script01_M010	3	'발전? 뭐 어디까지 되야 발전일까요? 아이디어를 내는 족족 채택되면 발전인겁니까? 아니면 회사에서 무조건 인정해주면 발전인겁니까?'
Sess18_script05_F019	1	'살아있나봐 어떡해? 어떡해?'
Sess18_script04_M006	3	'아이 뭐 나의 내 말은 그 뜻이 아니라 갑자기 물어보니까 당황해서 그랬지.'
Sess18_script04_M014	0	'먹는 거. 어쨌든 아이 둘을 (낳아서)'
Sess18_impro03_F014	2	'아뇨 저 생각할수록 좀 말씀이 좀 과하신 거 같은데. 아.'
Sess18_impro02_F002	3	'어 저 이번에 이제 팀 짜서 그 프로젝트 계속 추진 중이셨잖아요? o  팀원들 분위기는 좀 어때요?'
Sess18_impro03_F001	3	'네.'
Sess18_impro04_F011	3	'(듣고 있어 어) 듣고 있지. 그래서 김 부장이 또 어떻게 했어? 또 데려다 놓고 뭐라 그랬니?'
Sess18_impro02_F012	2	'어 이거 되게 큰 문제거든요. 회사에선 어쨌든 이게 회사법으로는 좀 어긋나는 거여서 징계위원회를 열어야되고요. 어쨌든 그 위원회 준비를 지금 하셔야돼요. 전 여기까지만 말씀드릴게요.'
Sess18_impro01_M010	3	'(됐어 아) 가만 있어 봐. 여기 살짝 긁힌 게 아닌데?'
Sess18_script04_M029	0	'너 이거 어떻게 샀어? 너 돈 없잖아? o'
Sess18_impro02_F020	2	'별 도움 안되겠지만 어쨌든 어쨌든 알겠습니다. 잠깐만 나가계세요.'
Sess18_script04_M013	3	'바다    바다야 바다. 제주도 뭐 그런데 있잖아. 풍경 좋은 데 그런데서 바다 보이는 양지바른 땅 사서 크고 아주 웅장하게 팬션 짓고 마당에서 바베큐를 굽고.'
Sess18_script01_M001	3	'네 안녕하세요.'
Sess18_impro04_F020	3	'그런 거 같지? 야 엄마도 알어. 너네 아빠 돌아가셔서 사랑이란 거 잊은지 오래됐지만 그래도 아빠한테 하고 싶은 말도 못 하고 아빠랑 헤어졌는데 뭐. 그것도 사랑이지.'
Sess18_script01_M012	3	'아니요. 기본이 부족해서 싫고 이 뜻은 심사위원 모두 공감했습니다. 제가 말씀 드리면 소은씨는 발전하는게 아니라 퇴보하게 될거에요. 발전이란 바탕이 있어야지 높아지는데 잔인한 이야기지만 소은씨는 바탕이 부족합니다. 작성 후 읽어는 보셨나요? 페이지 하나 하나 마다도 오타가 하나씩 있습니다 그리고.'
Sess18_script01_F006	3	'아 뭐 이리 깐깐하실까. 어차피 환경 프로젝트가 시작되면 회사 사람 다 아는 아이디어인데 굳이 감추실 필욘 없잖아요.'
Sess18_script04_M012	3	'아유 농담이지 그 사실 내 꿈은.'
Sess18_impro03_M008	3	'그래 제가 그냥 솔직하게 말씀드릴게요.    당연히 올리브오일이었겠죠. 근데 그거 말고 그걸 왜 그렇게 많이 넣으셨냐고요. 그래서 사람들이 사람들이 이렇게 컴플레인 나오게 왜 이렇게 만드셨냐고요.'
Sess18_impro03_F012	2	'제가 기본이 안된다고 생각하세요?'
Sess18_script04_M011	3	'왜 꿈 왜 물어 보는 건데?'
Sess18_script02_M016	3	'갑자기 아버지 이야긴 왜 꺼내?'
Sess18_impro01_M033	0	'사랑해.'
Sess18_script05_M017	5	'(내가 아 좀 가만히) 그 전화기 내려놔. o  그 전화기 내려놔 좀. o'
Sess18_impro04_M018	3	'아니 허 o  좋아하는 사람이 없어진 건데 왜 응.    마음이 여기가       후우.'
Sess18_script05_M005	3	'죽었으면 어떡하지? 잠깐만 잠깐만 신고 하면은    시 커지는.'
Sess18_impro01_F033	3	'응.'
Sess18_script02_M004	3	'모를 수도 있지 그 뭐 대수인가?    아이 근데 진짜 웃긴다 저거.'
Sess18_script03_M002	4	'넌 친오빠한테 오지구요 지리구요가 뭐냐.'
Sess18_impro01_F013	3	'아 정말    귀찮게 하네 진짜. 자아.'
Sess18_impro04_F019	6	'아들. 지금 사랑이랑 다르겠지만 엄마도 좀 그런 느낌 알 거 같아. 그 사랑이라는 게 항상 맛있을 수만은 없잖아. 매울 때도 있고 쓸 때도 있고 또 알 수 없는 맛일 때도 (있고)'
Sess18_script04_F001	3	'우아 맛있다. 근데 자긴 안 먹어?'
Sess18_script06_M012	3	'(좀 아 됐어요) 됐어요.       취직 공부 얘기 아 취직 공부하느라고 연애할 시간이 없었네요? 그럼 마지막 연애 한 건 언제에요?'
Sess18_script03_F006	3	'아 모르겠고 드라마 할 시간이니까 리모콘이나 (주시지)'
Sess18_script01_F007	3	'아    그거는 뭐랄까 음 아쉬움? 예 그래요 아쉬움.'
Sess18_impro01_M007	0	'뭐야 이거?'
Sess18_impro01_M026	0	'(생각난다 뭔 소리야) o  N  아우 피곤하다. 아오 갑자기 집에 오니까 너무 피곤해졌어.'
Sess18_script04_F031	3	'미장원에서 샴푸하면서 동네 아줌마들이 주는 팁 좀 모았지 으이그 오빠 돈 걱정 하지마 내가 먹여 살릴게.'
Sess18_script05_M021	5	'나 좆되게 할려고 지금 작정했잖아. 너 입만 뻥끗해봐 너도 똑같이 만들어줄테니까.'
Sess18_script03_F019	0	'오빠 오빠 내가 친구 은지랑 소개팅 하고싶다고 한 거 내가 소개해줄까? 주선해줄게.'
Sess18_script04_M008	3	'그럼 궁금하지.'
Sess18_script04_M026	3	'아 무슨 소리야?'
Sess18_script05_M028	1	'o  N  뭐? 뭔데?'
Sess18_impro02_F009	2	'(저한테 조금만) 침착하게 들어보세요. 그 안건에 대해서 추가 비용이 발생한다는 거에 대해서 얘기를 한 적은 있었죠?'
Sess18_script02_F020	6	'당신 우리 애들 잘 부탁해. 그리고 남은 시간    우리 행복하게 지내면 되잖아    나 행복하고 싶어. 그리고 행복하게 죽고 싶어.    예쁜 모습 좋은 모습만 남기고 싶어.'
Sess18_impro02_M015	3	'그럼 지금 하 이거.'
Sess18_impro02_F006	3	'으음 o  어 그래서 저희가 조금 문제가 생겨서 그거 관련해서 좀 징계위원회를 열어야될 거 같아요. 그걸 좀 알고 계셔야 될 거 같아요.'
Sess18_impro03_M018	3	'이 정도만 해서 대충대충 해가지고.'
Sess18_script06_M004	3	'o     근데 이게 장점이면서 단점이네요. 지방대 이공계 출신에 더군다나 대학원을 나왔으니까 나이도 많고 경력은 회사 생활 뭐 딸랑 삼 개월 빼곤 전무하고.'
Sess18_script04_M015	3	'내가 누가 너랑 결혼 한대?'
Sess18_impro03_F006	4	'뭔가 부드럽고 풍미도 살릴 수 있고.'
Sess18_script03_M026	0	'(너무 좋아 아 나) 씨바 이거 뭐야 이거 야    꿈이야? 뭐야 (아 어떡해)    와 나 이    끝났다 야.'
Sess18_impro01_M001	3	'여보 나 왔어.'
Sess18_script03_F018	0	'그럼 그럼 그럼 그럼 오빠 오빠 오빠 나 친동생이야 알지? o  알지?  (믿지 믿지 어 그거    믿을게) o  오빠 내가 오빠 진짜 잘 될줄 (알았다니까)'
Sess18_script04_F002	3	'고마워 근데 오빠는 꿈이 뭐야?'
Sess18_impro04_F016	6	'진짜 끝났어?'
Sess18_impro01_M028	3	'아오. 나 하루종일 죽는다 산다 하는 사람 보고 온 사람 앞에서 그 꼭 죽는단 얘길 꼭 해야겠어? 하지마. 그런 얘기 하지마. 재수없으니까.'
Sess18_script04_M018	3	'여진아 이거 봐봐. 널 위해 선물을 준비했어.'
Sess18_script04_F004	3	'아 얼릉.'
Sess18_impro04_M011	3	'아 됐어요. 저 (씻고)'
Sess18_impro04_F009	3	'아이고 어이가 없네.'
Sess18_impro03_M020	2	'알겠습니다. 그렇게 하시죠.'
Sess18_script06_F008	3	'네?    o  아이 어째서.'
Sess18_impro04_F001	3	'응 아들왔어? 얼른 와. 배고프지? o  엄마가 김치찌개 재료 사놨거든? 오늘 저녁 그거 먹자.'
Sess18_script02_M001	3	'저거 봐봐. 저 개그맨 웃기다.'
Sess18_impro01_M006	3	'여보 그 손 좀 봐봐.'
Sess18_script06_F010	3	'네? 아뇨 없습니다.'
Sess18_script02_M005	3	'어.'
Sess18_impro01_F011	1	'어어. 집에서 소독했어. 별 거 아니야.'
Sess18_script04_F012	0	'우아 맛있겠다. o'
Sess18_script03_M019	0	'(알 수 있지   ) 와      .'
Sess18_impro03_M003	3	'아니아니. 매운맛 그거 말고 그 혀에 이렇게 감기는    그 뭐라 그래야 되나 그 아.'
Sess18_impro01_F020	3	'하하하.'
Sess18_script04_F011	3	'근데 중국집 얘기는 조금 실망스러워.'
Sess18_script02_F014	3	'여보 울 아빠 기억해? 사고로 돌아가신 울 아빠.'
Sess18_script03_F020	0	'지금 전화 걸게 나 친구들 진짜 (많아)'
Sess18_impro01_F027	3	'만약에 내가 당신보다 일찍 죽으면 어떨 거 같애? 그냥 만약에.'
Sess18_script02_M011	6	'수술하면 되는 거잖아.'
Sess18_impro01_F029	3	'여보오오.'
Sess18_impro01_F009	3	'아 (됐어)'
Sess18_impro01_M008	0	'아이 봐봐. 뭐야?'
Sess18_script03_M005	2	'(주시지 이거) 10분이면 끝나    좀만 기다려.'
Sess18_impro03_F016	2	'아뇨 솔직히 수석주방장님 오시기 전까지 여기 분위기 좋았고요. 제가 다 책임지고 하면서도 컴플레인 그렇게 많지 않았습니다. (아무튼 지금) 일부로 꼬투리 잡는 거 같은데. 저도 제 나름의 경력이 있고 제 맛에 자부심이 있어요. 그렇게 사람들이 있는데서 그렇게까지 말씀하실 거 없잖아요.'
Sess18_script06_M009	3	'패션이라는게 뭐 주관적 아닌가요? 뭐 본인이 평가하기엔 80점 내가 보기엔 10점 뭐 이런 건데.'
Sess18_script06_M003	3	'(사정으로 알겠습니다)    어 학점은 잘나왔네요. 뭐 전공 지식도 풍부하고 대학원까지 나왔으니까 뭐       이 분야에 대해서 많이 아실거 같습니다.'
Sess18_impro01_F025	3	'아 근데 그때 참 멋있었지. (생각난다)'
Sess18_script04_F021	3	'젓가락 100개?    아니 근데 이걸 왜 날 줘?'
Sess18_impro02_F008	2	'아니요 아니요. 저는 개인적인 감정이 들어간 게 (아니라)'
Sess19_impro04_F031	3	'만에 하나 o  내가 먼저 당신 놔두고 죽으면 그럼 어떡 어떨 거 같아?'
Sess19_script01_M007	3	'음 본인이 생각하기에 오늘 코디는 어때요?    본인 스스로에게 점수를 준다면?'
Sess19_script03_F012	1	'(어떡해냐 뭐야) 여섯 개 다 맞은거야? 여섯 개 진짜 다 맞은거야? 아니야? 쫌 말 좀 해봐.'
Sess19_impro01_F011	6	'그치 헤어졌지.'
Sess19_impro04_F011	3	'아 아퍼. (따가워 아   ) 아 아퍼.'
Sess19_impro02_M014	3	'전무님이시죠?'
Sess19_script04_M006	3	'아니 내 뜻은 그게 아니라 아 갑자기 물어보니까 당황해서 그렇지.'
Sess19_script05_M003	1	'씨이 괜히 운전해서 씨.'
Sess19_impro02_M009	3	'아니요. 전 할말을 하는 거 뿐입니다. 이건 너무 억울하잖아요.'
Sess19_script06_F014	3	'(그리고 아니)    오타 때문에 아이디어를 탈락 시키셨다구요? 가장 좋은 아이디어를 오타 때문에?'
Sess19_impro04_F044	0	'여보 나 얼만큼 사랑한다고? 우주 별만큼? 아 여보.'
Sess19_impro02_F027	3	'네? 하아 지금 무슨 소릴 하는 거. 제가 다 책임지라니. 저 전무님 전무 전무님. 아 어떡해. 내가 독박 다 쓰게 생겼어. 아 미치겠네 진짜.'
Sess19_script01_M011	3	'그래서 옷이 그렇구나.'
Sess19_impro04_M014	3	'아이 찾아봐. 약 상자 어딨는데. 아님 내가 찾아볼게. 말해줘 어딨어?'
Sess19_script04_M003	3	'아이 갑자기 햄버거 먹다 말고 이게 뭔.    글쎄 근데 왜 물어보는데?'
Sess19_script04_M001	0	'천천히 먹어 햄버거 어디 도망 안 가. 아이 콜라도 좀 먹구.'
Sess19_script04_F007	3	'궁금해?'
Sess19_script01_M003	3	'(사정으로 아 네) 잘 알겠습니다. 학점은 꽤 높군요. 뭐 전공 지식도 풍부하고 대학원까지 나왔으니 뭐 이 분야에 대해선 많이 아실 것 같습니다. o'
Sess19_script04_F027	1	'이제 안 만나.'
Sess19_impro04_F032	3	'o  아이구 또 걱정됐어? 내 남편?'
Sess19_script06_M004	3	'일 하는데 마음 맞고 아이디어 비슷한 사람끼리 하는거죠 누굴 차고 차이는 건 아닌 것 (같습니다만)'
Sess19_impro04_F012	3	'nan'
Sess19_impro02_F014	2	'누구 머리라뇨?'
Sess19_script06_F010	3	'알겠습니다. 그럼 하나만 묻고 싶어요. 제 아이디어는 왜 발탁이 안 된 거예요? 남의 아이디어가 더 뛰어나서 그랬다 뭐    이런 식의 뻔한 답변은 안 해주실 거라고 믿습니다.'
Sess19_impro04_F002	3	'아 내일 줄넘기 대회 나간다고 하루종일 연습하더니 지도 피곤한 지 일찍 자네.'
Sess19_impro03_M001	3	'이 짬뽕은 어떻게 맛을 낸 거죠?'
Sess19_script06_M007	3	'글쎄요. 그건 아쉬움이라기 보단 궁금증이겠죠. 아니면 도대체 날 이렇게 엿 먹인게 누굴까? 하는 질투 정도로 (해석되는군요)'
Sess19_impro03_M027	2	'근데 다만 인기로 요리를 하지 말라는 겁니다.'
Sess19_impro04_M023	3	'그래 말은 똑바로 하자. 그 솔직히 맹장인 줄 알았으면 내가 그랬겠냐?'
Sess19_script02_F010	3	'글쎄.'
Sess19_impro01_M005	3	'아니 내가 다이아몬든 아니더라도 난 내 스스로가 쓸모있다 (생각했었는데)'
Sess19_impro01_F009	3	'허 아 어떡하지? 파를 안 사왔네. 아 큰일났다.'
Sess19_impro03_M025	2	'그 미윤 씨. 당신이 지금까지 어떻게 요리를 했는지 모르겠는데요. 인기로 요리를 하니까 이 모양이죠.'
Sess19_impro01_M001	3	'어.'
Sess19_impro03_F020	4	'당신이 뭔데 지금 여기서 이러고 있는 거에요?'
Sess19_script02_M012	3	'얼마나 살 수 있대?'
Sess19_script04_M007	3	'우리 여진이 꿈은 뭐야?'
Sess19_script04_F013	3	'(낳아서 에이) 무슨 셋은 낳아야지.'
Sess19_impro02_M011	3	'저 말고 부장님 계시잖아요. 부장님도 동의하신 거 아니에요?'
Sess19_script01_M010	3	'근데 유진씨는 애인 있어요?'
Sess19_script04_M013	3	'음 바다야 바다. 제주도 서귀포에 풍경 좋은 곳이 많거든? 그쪽에 바다가 보이는 양지바른 땅을 사서 하얗고 웅장하게 팬션을 짓는 거야. 마당에서는 (바비큐를 하고)'
Sess19_impro04_F040	3	'잘 거야?'
Sess19_script04_M015	3	'뭐? 아이 누가 너랑 결혼 한대?'
Sess19_impro03_M008	2	'이봐요. 혀에 문제 있다니까요.'
Sess19_impro03_M013	2	'아니 요리를 요리를 이렇게 만들면 안 되지.'
