,Seg,Emotion,Role,wav_path,txt_path
6315,Sess16_script06_M015,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M015.txt
6316,Sess16_script01_M032,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M032.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M032.txt
6317,Sess16_script02_F004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_F004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_F004.txt
6318,Sess16_impro03_F020,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F020.txt
6319,Sess16_impro01_F002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F002.txt
6320,Sess16_script05_M030,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M030.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M030.txt
6321,Sess16_impro04_F019,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F019.txt
6322,Sess16_script06_M027,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M027.txt
6323,Sess16_script02_M012,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M012.txt
6324,Sess16_script03_F009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_F009.txt
6325,Sess16_script06_F002,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F002.txt
6326,Sess16_script01_M009,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M009.txt
6327,Sess16_script06_M019,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M019.txt
6328,Sess16_script01_F007,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_F007.txt
6329,Sess16_script05_M026,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M026.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M026.txt
6330,Sess16_script05_M012,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M012.txt
6331,Sess16_script05_M005,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M005.txt
6332,Sess16_impro02_F001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F001.txt
6333,Sess16_impro01_F013,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F013.txt
6334,Sess16_impro03_F001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F001.txt
6335,Sess16_impro02_M013,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M013.txt
6336,Sess16_impro03_F008,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F008.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F008.txt
6337,Sess16_script02_M009,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M009.txt
6338,Sess16_script01_F011,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_F011.txt
6339,Sess16_impro04_M006,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M006.txt
6340,Sess16_script05_F016,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F016.txt
6341,Sess16_script04_F015,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_F015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_F015.txt
6342,Sess16_script02_F006,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_F006.txt
6343,Sess16_impro03_M037,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M037.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M037.txt
6344,Sess16_impro02_F010,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F010.txt
6345,Sess16_impro03_M028,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M028.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M028.txt
6346,Sess16_script03_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M003.txt
6347,Sess16_script02_M019,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M019.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M019.txt
6348,Sess16_impro03_F022,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F022.txt
6349,Sess16_script03_M004,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M004.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M004.txt
6350,Sess16_script01_M013,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M013.txt
6351,Sess16_script01_M030,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M030.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M030.txt
6352,Sess16_impro03_F018,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F018.txt
6353,Sess16_script05_F002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F002.txt
6354,Sess16_impro01_F009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F009.txt
6355,Sess16_impro02_F006,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F006.txt
6356,Sess16_script01_M026,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M026.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M026.txt
6357,Sess16_impro01_F010,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F010.txt
6358,Sess16_script01_F003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_F003.txt
6359,Sess16_script05_F005,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F005.txt
6360,Sess16_impro01_M002,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M002.txt
6361,Sess16_script04_F003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_F003.txt
6362,Sess16_script02_M013,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M013.txt
6363,Sess16_script06_F014,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F014.txt
6364,Sess16_script06_M001,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M001.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M001.txt
6365,Sess16_script05_F009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F009.txt
6366,Sess16_impro01_F006,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_F006.txt
6367,Sess16_script01_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M003.txt
6368,Sess16_script02_M018,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M018.txt
6369,Sess16_script05_F010,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F010.txt
6370,Sess16_script05_M016,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M016.txt
6371,Sess16_script06_F013,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F013.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F013.txt
6372,Sess16_impro03_F007,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F007.txt
6373,Sess16_impro03_F026,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F026.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F026.txt
6374,Sess16_script01_M010,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M010.txt
6375,Sess16_script03_M012,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M012.txt
6376,Sess16_script05_M027,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M027.txt
6377,Sess16_script06_M014,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M014.txt
6378,Sess16_script03_M007,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M007.txt
6379,Sess16_impro03_M034,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M034.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M034.txt
6380,Sess16_script02_M010,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M010.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M010.txt
6381,Sess16_script06_F016,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F016.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F016.txt
6382,Sess16_script03_M009,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M009.txt
6383,Sess16_impro04_F011,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F011.txt
6384,Sess16_impro01_M021,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M021.txt
6385,Sess16_impro04_F007,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F007.txt
6386,Sess16_script06_F020,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F020.txt
6387,Sess16_impro02_M002,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M002.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M002.txt
6388,Sess16_impro03_M027,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M027.txt
6389,Sess16_script04_M020,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_M020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_M020.txt
6390,Sess16_script06_M009,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M009.txt
6391,Sess16_impro01_M018,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M018.txt
6392,Sess16_script05_M021,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M021.txt
6393,Sess16_script06_M029,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M029.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M029.txt
6394,Sess16_script05_M032,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M032.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M032.txt
6395,Sess16_script05_M007,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M007.txt
6396,Sess16_script06_F003,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F003.txt
6397,Sess16_impro03_F003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F003.txt
6398,Sess16_script03_M014,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script03/Sess16_script03_M014.txt
6399,Sess16_script05_M006,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M006.txt
6400,Sess16_script04_M021,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_M021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_M021.txt
6401,Sess16_impro04_M003,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M003.txt
6402,Sess16_script05_M025,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M025.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M025.txt
6403,Sess16_impro04_F021,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F021.txt
6404,Sess16_script04_M003,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script04/Sess16_script04_M003.txt
6405,Sess16_impro02_F007,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F007.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_F007.txt
6406,Sess16_script06_F027,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F027.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F027.txt
6407,Sess16_impro03_F021,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F021.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_F021.txt
6408,Sess16_script01_M022,sad,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M022.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script01/Sess16_script01_M022.txt
6409,Sess16_impro04_F020,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F020.txt
6410,Sess16_script06_F006,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F006.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F006.txt
6411,Sess16_script06_F011,surprise,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F011.txt
6412,Sess16_script05_M015,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M015.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_M015.txt
6413,Sess16_impro04_F012,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F012.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_F012.txt
6414,Sess16_impro01_M005,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M005.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M005.txt
6415,Sess16_impro04_M009,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M009.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M009.txt
6416,Sess16_script06_F018,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F018.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_F018.txt
6417,Sess16_script02_M017,happy,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M017.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script02/Sess16_script02_M017.txt
6418,Sess16_impro01_M014,angry,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M014.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M014.txt
6419,Sess16_script05_F020,fear,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F020.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script05/Sess16_script05_F020.txt
6420,Sess16_script06_M003,disgust,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M003.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M003.txt
6421,Sess16_impro03_M011,neutral,Speaker,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M011.wav,/content/drive/MyDrive/ETRI/KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M011.txt
