0	1	2
Sess15_impro03_F002	3	'네.'
Sess15_script02_M020	3	'(나 야) o  로또 1등 된 사람만 쫓아다니면서 그 구걸하는 애들 있대. 그러니까 이거 너랑 나만 아는 사실이야 (알았지)'
Sess15_script03_M027	0	'음 잊으면 돼 그냥 잊으면 돼.    그래    이대로 가면 돼. 그럼 우리는 아무 일도 없는 거야. 음 그럼 그러면 이제 그냥 전처럼 돌아가면 되는 거야.    그 사람이 사람이 죽었든 살았든 그거 우린 사람을 친 적이 없어.'
Sess15_impro04_M016	2	'전무님하고 짜고 저 자르겠다는 거잖아요.'
Sess15_impro02_F008	3	'또 선배가 뭐라 그래? 아흐 그 선배는 맨날. 아으 파를 잘못 샀네. 아이 이 김치찌개하는데   .'
Sess15_impro02_M002	3	'아니야.'
Sess15_impro01_F041	0	'아 우리 남편은 내가 듣고 싶은 말만 아주 골라서 해서 예뻐죽겠어. o  우리 남편 뭐 먹고 싶어 내가 다 해줄게. (됐어 말만 해) 아으 말만 해 봐 뭐 먹고 싶어?'
Sess15_script06_M011	3	'아 그래요. 솔직히    소은씨 아이디어가 가장 훌륭했고 가장 높은 점수를 받았어요. 근데 저는 소은씨 같은 스타일을 안 좋아하거든요.'
Sess16_script04_F006	6	'잘 들어 나 폐에 종양이 생겼대.'
Sess16_script01_M008	3	'아이 그럼 궁금하지.'
Sess16_impro03_M009	3	'손 줘 봐. 아 이 사람 이거. 아무리 그 뭐 윤서도 있지만은 당신 몸도 좀 챙겨라. 어? 당신이 있어야 내가 살지. o  아이 옆에 옆에 손도 줘 봐.'
Sess16_script04_F013	6	'(가자 아냐) 나 나 틀렸어.'
Sess16_impro01_M013	4	'그렇습니다.'
Sess16_impro04_M013	4	'잠깐만. 지금 다 저한테 떠넘기시는 겁니까?'
Sess16_impro03_F023	0	'좀 더 그 뭐라고요? 뭐라고?'
Sess16_script03_F013	2	'개인 감정인 건가요?'
Sess16_script04_F018	6	'무슨 의미가 있겠어? 3년을 더 사셨다구 아빠는 행복했을까.'
Sess16_script04_M005	3	'응.'
Sess16_script01_F010	3	'나랑 같이 살려면 꿈이 있어야 되는거 아냐?'
Sess16_script04_F002	3	'요 앞 마트.'
Sess16_impro03_M021	0	'뭘 뭘 말해.'
Sess16_script06_M016	0	'1등 야 야 1등. o  야 야 어쩌면 좋아 (이거)'
Sess16_script02_M004	3	'근데 이게 장점이면서도 단점이군요. 이 지방대 이공계 출신에 더군다나 대학원까지 나왔으니까    이 나이도 많고 경력은 회사 생활 딸랑 삼 개월 빼고는 전무하고.'
Sess16_script06_M006	2	'아이 지금 하고 있으니까 끝나고 준다고.'
Sess16_impro03_M006	1	'아 이 사람아. 이게 벼 뭐가 별게 아니야 가서 약 상자 가져와.'
Sess16_script01_F031	0	'미장원에서 샴푸하면서 동네 아줌마들 주는 팁 좀 모았지.    으이그 오빠는 돈 걱정 하지마 내가 먹여 살릴게.'
Sess16_impro01_F016	2	'그렇게 만드시시면 그렇게 직접 만드셔서 드세요. 그럼 만들어서 보 보여주시던가. 그럼 되겠네.'
Sess16_impro03_M014	3	'뭐?'
Sess16_script01_M014	0	'아이 하여튼 먹는 거만.    어쨌든 애를 둘을 낳아가지고.'
Sess16_impro04_F013	2	'그럼 거기에 맞게 준비를 하셨어야죠. 이 팀 이 프로젝트 팀 이끌어가는 거 아닙니까?'
Sess16_script05_F006	5	'아 근데 지금 없어. 죽었는지 살았는지 우리 우리가 친 사람이 없단 말이야.'
Sess16_script04_M009	1	'아 이거 지금 무슨 소리 하는 거야 지금. 장난하는 거야?'
Sess16_impro03_M013	3	'거 재수없게 자꾸 그런 말 하지 말고 그 평소에 몸관리 좀 잘 해. 어?'
Sess16_impro01_F018	2	'뭐 인기 못 받으셔서 억울하셨나.'
Sess16_impro04_M016	2	'전무님과 부장님이 저한테 했던 말 저 다 녹음했습니다. 징계위원회에서 저도 그 녹음파일 다 까발리겠습니다.'
Sess16_script04_F016	6	'미안해 아빠 3년 동안    폐암으로 병원에 계시다가 돌아가셨어.'
Sess16_script04_F012	6	'아 화 낸다고 달라질 거 없잖아.'
Sess16_impro04_M005	1	'아니 추가 비용 하나 발생했다고 징계위원회라면.'
Sess16_impro03_F019	0	'아 왜 깨면 어때? 깨면 깨면 깨는거지.    아 김인철 씨 저를 사랑하시나요?'
Sess16_impro03_M002	3	'어 윤서는 자?'
Sess16_script03_F005	3	'아 웃자고 한 얘기에요. 근데 그 아이디라는 아이디어라는게 뭐에요? o'
Sess16_script02_F001	3	'네 이유진입니다.'
Sess16_impro02_M011	6	'아무것도 신나지가 않고 뭐 웃을 일도 없고 그냥 내가 다 잘못된 거 같아.'
Sess16_script01_F001	3	'우아 맛있다. 자 근데 자긴 안 먹어?'
Sess16_script01_F012	0	'(   우아) 맛있겠다.'
Sess16_impro04_M017	2	'무슨 말씀이신지 모른다고요? 이중장부. 이렇게 얘기하시면 아시겠습니까?'
Sess16_script06_F023	3	'아 오빠아 오빠가 그때 소개팅 시켜달라고 했던 은지 있지 (은지)'
Sess16_script05_F017	5	'알았어.'
Sess16_script06_M010	0	'야이 진짜 오 오천만 원 확보.'
Sess16_script02_M016	3	'아 왜 못해 못하겠어요? 그 이력서에 적혀있는 걸 우린 확인 할 권한이 있어요. 진짜인지 가짜인지 확인을 해봐야죠. 아니면 적질 말든지 뭐.'
Sess16_script06_M024	3	'응.'
Sess16_impro04_M012	2	'이 프로젝트 자체가 원래 말도 안 되는 거였습니다.    이걸 정상화 시킬라고 추가 비용이 발생할 수 밖에 없다고요. 그걸 부장님도 잘 아시잖아요.'
Sess16_impro02_M016	6	'차 엄마도 울어놓고.'
Sess16_script01_F019	1	'이게 뭐야? 중국집 젓가락들이잖아.'
Sess16_impro04_M019	4	'이번 프로젝트 진행하면서 전무님과 부장님이 따로 장부를 만들어서 관리하고 있다는 거 제가 모를 거 같습니까?'
Sess16_script01_M017	3	'유진아.'
Sess16_impro02_M017	3	'맛있게 해줘야 돼.'
Sess16_script04_F020	6	'당신 우리 애들 잘 부탁해. 그리고 남은 시간 o  우리 행복하게 지내면 되잖아 나 행복하고 싶어. 그리고 행복하게 죽고 싶어. 예쁜 모습으로 o  좋은 모습만 남기고.'
Sess16_script02_F007	3	'그게 80점 정도 주고 싶습니다.'
Sess16_impro01_F011	2	'뭐가 마음에 안 드시는 거죠?'
Sess16_script06_F008	2	'아 몰라 그게 당첨이 되겠냐. 어이구 어떤 여자가 될지 모르지만 진짜 오빠 같은 남자랑 결혼 할 여자가 아주    불쌍하다 (불쌍해)'
Sess16_impro01_F017	2	'그냥 말싸움 한 누가 먼저 시작하셨는데요? o'
Sess16_script04_F004	3	'자 이거 받아.'
Sess16_impro03_F006	3	'아 별거 아니야. 이거 그냥 조금 쓸린 건데.'
Sess16_script05_F003	3	'지금 생각할게 뭐가 있어. 지섭씨 여기있어. 일 일단 내가 가서 보고 올 보고올게.'
Sess16_impro02_F018	3	'그럼 o  그냥 김치찌개 사왔 김치찌개 재료 사왔는데 김치찌개 맛있게 해먹을까?'
Sess16_impro02_F015	6	'너는 아들이기도 하고 남편이기도 하고 가족이기도 하니까. 너가 슬프면은 엄마도 슬퍼 근데 내가 또 슬프면은 너도 슬퍼지니까 그래서 엄마도 모른척 한 거야. 응?'
Sess16_impro02_M001	3	'어.'
Sess16_script06_M017	0	'(어떡해 야 나 좀 나 좀) 꼬집어 봐. (야)'
Sess16_script04_F010	6	'글쎄.'
Sess16_script04_M008	1	'어?'
Sess16_impro03_F035	0	'응 알았어. o  응.'
Sess16_script02_M003	3	'예 잘 알겠습니다. 어 학점은 꽤 높네요. 전공 지식도 풍부하고 대학원까지 나왔으니까 이 분야에 대해 많이 아실것 같습니다.'
Sess16_impro04_M007	2	'o  일단 징계위원회 열리면 빼도박도 못 하고    적어도 감봉에 웬만하면 좌천인데 창창한 대리한테 도대체 왜 그러시는 거냐고요.'
Sess16_script06_F017	0	'o  N  (어떡해 아 진짜) 제대로 꼬집어야지 아 진짠지 아닌지 알 거 아니야?'
Sess16_impro03_M004	1	'응 잠깐만. 거 손 왜 그래?'
Sess16_impro01_M017	2	'짬뽕 한 그릇을 만들어도 내가 짬뽕을 만든다 내가 짬뽕을 만드는 거라 생각하지 말고 내가 요리를 만든다고 생각하고 임하십쇼.'
Sess16_script05_F014	5	'지섭씨 왜 그래?'
Sess16_impro01_M019	2	'이야 이거 완전히 진짜 엉망이구만. (그러면 당신은) 요리를 인기로 한겁니다. 아시겠어요? o'
Sess16_impro03_F009	0	'여기 자.'
Sess16_script04_F007	6	'당신 나 없이도 꿋꿋하게 애들 잘 키우면서 살아야 돼.'
Sess16_script04_F011	6	'6개월.'
Sess16_impro03_F017	0	'(치료해야겠다 그래서 왜) 말해봐요 왜? o  그래서 어?'
Sess16_impro03_M001	3	'아유아 여보 나 왔어.'
Sess16_script04_M002	0	'야 웃기잖아.    야 근데 바나나 진짜 맛있다. 이거 어디서 산 거야?'
Sess16_script06_F015	0	'(이거 오빠) 어떡해 (어떡해)'
Sess16_script01_M025	1	'뭐? 갑자기 왜 그래?'
Sess16_impro03_F032	0	'어? 나 잘하지.'
Sess16_script05_M010	5	'뭐지? 어?'
Sess16_script03_M010	2	'발전? 어디까지 되야 발전일까요? 아이디어를 내는 족족 채택되면 그게 발전입니까? 아니면 회사에서 무조건 인정해주면 그게 발전입니까?'
Sess16_impro03_F016	0	'왜? 에 그랬어? 그래서 나 죽을까봐 걱 겁났어?'
Sess16_impro02_M012	2	'엄마가 뭘 알어. 뭐 중매결혼 했던 시대에 결혼했으면서 뭐 엄마가 사랑을 알어?'
Sess16_script04_F009	6	'이미 늦었어.'
Sess16_impro02_M018	0	'네 엄마.'
Sess16_script01_F016	3	'하도 불쌍하고 보잘것 없어 보여서 해준다고 한거지.    내가 당신 처럼 어리버리한 남자를 뭐가 좋다고 결혼을 해?'
Sess16_script02_M006	3	'그래 어 요즘 자기 영상 찍어서 올리고 이런게 유행이지 어 유진씨는 어떤거에요? 어 먹방 뭐 이런 거 있잖아.'
Sess16_script06_M018	0	'아이 야 아프게 꼬집으면 (어떡해)'
Sess16_script01_F020	3	'도대체 이게 몇 개야? 하나 둘.'
Sess16_script04_M014	6	'여보 아 미안해.    나 소리쳐서 미안해. 아 이왕 이렇게 된거 할 수 있는 건 뭐든지 다 해보자. 어? 일단 그 일단 뭐 수술부터 하 요즘 의사들 돌팔이가 많다잖아 그 아닐 수도 있겠지 어? 그리고 6개월이 아니라 6년 아니 60년도 살 수도 있고    어쨌든 지금 빨리 병원에 (가자)'
Sess16_script04_M023	6	'도대체 무슨 소릴 하는거야. 아 그런 얘기 좀 그만해.'
Sess16_script03_F006	3	'아 뭐 이리 깐깐하실까. 어차피 환경 프로젝트 시작되면 회사 사람은 다 아는 아이디언데 굳이 감추실 필욘 없잖아요.'
Sess16_impro04_F008	2	'회사측 입장이 그래요. 누구 생각이 있고 누가 뭐 하고 이러는 게 아니고 회사측에서 그렇게 냉정하게 하는 거에요. 그니까 나가보세요. 준비하시고.'
Sess16_impro04_F015	2	'무슨 말씀을 하고 있는진 모르겠는데 그런 일은 없습니다.'
Sess16_script04_M022	6	'미숙아.'
Sess16_impro01_M009	2	'방금 얘기했잖습니까 오일양이 중요하다고 왜 자꾸 여기서 언론얘기가 나옵니까? 잘못을 했으면 그것을 인정하고 다시 시정하세요.'
Sess16_impro01_M010	2	'o  알겠습니다. 언론이 만들어준 요리사 성수정씨 좋겠으 좋습니다. 근데 이 탕수육은 뭡니까? 이게 탕수육입니까 고기튀김입니까? 바삭 전혀 바삭하지도 않고 눅눅한 이게 이 도대체 이 요리 이름은 뭡니까?'
Sess17_impro02_F007	3	'네 봤어요.'
Sess17_script01_M025	3	'1억이라 오케이 돈 찾으면 내가 바로 현금으로 줄게.'
Sess17_impro04_M007	2	'아니 무슨 최선을 다하셨던 거예요? 최선을 다했으면 그런 걸 좀 막아주셔야 (되는 거 아닙니까)'
Sess17_script04_F009	2	'팀장님 말씀이 좀 지나치시거 (같은데)'
Sess17_impro03_M002	1	'그래 그래. 아니 잠깐만. 손이 왜 그래?'
Sess17_script04_F013	2	'개인적인 감정인가요?'
Sess17_script03_M016	3	'왜요? 못하겠어요? 아니 이력서에 적혀있는 걸 우리는 확인 할 권한이 있으니까. 뭐 진짜인지 가짜인지 확인을 해봐야죠. 아니면 (적질 말든가)'
Sess17_impro01_F006	3	'응.'
Sess17_impro03_M021	0	'아이 그만 좀 해.'
Sess17_impro04_M016	2	'전무님이랑 부장님이랑 저한테 처음에 하셨던 말씀 기억하세요?'
Sess17_impro03_F028	3	'아니 그럴 수도 있지. 내가 음 내가 뭐 살다가 당신보다 먼저 죽을 수도 있잖아. 그럼 어떡할거야?'
Sess17_script01_F010	3	'o  아이 설마.'
Sess17_impro01_M015	2	'(무슨 일 아 내가) 김 부장 때문에 이러는 거 같아 지금? 아 진짜 짜증나 씨.'
Sess17_script04_F015	3	'아 그야 환경 단체와 지속적으로 이야기를 나누며 그게.'
Sess17_script04_M004	3	'뭐 일 하는데 마음    맞고 아이디어 비슷한 사람끼리 하는거죠 뭐 누굴 차고 차이는 건 아닌 것 (같습니다만)'
Sess17_impro03_M023	0	'좋지 그럼.'
Sess17_script06_F023	0	'아니 그러니까 젓가락 100개란게 우리들 만난지 100일 되는 날이라서 준비했다는거야?'
Sess17_impro01_M024	6	'아냐 아니에요 엄마.'
Sess17_impro03_F005	3	'아 이거 내가 소독하고 대리밴드 다 (붙이고 했으니까 걱정)'
Sess17_impro02_M022	2	'어이 없어요?'
Sess17_script01_M022	3	'그럼 그럼    못 믿지.'
Sess17_script02_M002	0	'아 웃기잖아.    아 이거 바나나 맛있다. 어디서 산 거야?'
Sess17_script02_F007	6	'당신 나 없이도 꿋꿋하게 애들 키우면서 살아야 돼.'
Sess17_impro04_M017	2	'(윤찬 대리한테도 이거 제가 폭로할) 거예요.'
Sess17_impro01_M022	4	'(진짜 엄마가) 뭘 알아? 맨날 어? 아빠 말만 듣고    그런 사람이 사랑에 대해 뭘 알아.'
Sess17_impro02_M019	4	'개무시하는 게 (아니라)'
Sess17_script04_F016	3	'아니 그래도 그렇지.'
Sess17_impro03_M004	3	'아 다쳤잖아. 피멍까지 들었는데.'
Sess17_impro03_F020	0	'네네 그러셨어요? o     그래도 나 죽을까 봐 그렇게 걱정했어요?'
Sess17_impro04_M013	2	'(네 부장님도) 잘 아시잖아요. 이거 정상화 시키려면 이 정도 돈이 들어간다는 거.'
Sess17_impro02_F006	3	'아니 이 요리는 그 언론에서도 주목한   .'
Sess17_script04_M001	3	'예 안녕하세요.'
Sess17_script06_M007	3	'우리 여진이 꿈은 뭐야?'
Sess17_script05_M028	3	'그냥 가면 돼 아무일도 없을거야.'
Sess17_impro03_M017	0	'말을 해 말을. o'
Sess17_impro01_F019	3	'지연이가? o  지연이가 왜?'
Sess17_script01_F003	4	'아유 오빠 얼어죽었네.'
Sess17_script05_M002	2	'씨 아 그러니까 날 말렸어야지 내가 술 먹어서 운전 안한다고 했잖아.'
Sess17_impro03_F018	0	'회사 못 가고 o  입원했을 때 있잖아요.'
Sess17_script04_F010	3	'(있으니까요 알겠습니다) 그럼 하나만 묻고 싶어요 제 아이디어는 왜 발탁이 안된거에요? 남의 아이디어가 더 뛰어나서 그랬다 뭐 이런 식의 뻔한 답은 좀 안 해주실거라고 믿고 있습니다.'
Sess17_impro04_M012	2	'아니 이 프로젝트 자체가 말이 안되는 거였잖아요.'
Sess17_script03_M007	3	'음 본인이 생각하기에 오늘 코디는 어때요? 본인 스스로에게 점수를 준다면?'
Sess17_impro03_F014	3	'아효 아니 뭐 아니 근데 아니 무 의사라는 사람이 소독을 이렇게 밖에 못 해 이게 뭐야 다 튀어나왔네.'
Sess17_script04_F005	3	'(같습니다만 아이) 웃자고 한 얘기에요. 근데 그 아이디어라는게 뭐죠?'
Sess17_script05_F011	4	'이건 사람이면 사람이면 이러면 안되는 거잖아. 당신 이런 사람 아니잖아 왜그래.'
Sess17_script06_M023	6	'o     미안해    하지만 다음에 만날땐 내가 진짜 꼭 멋진 선물 사줄게. 내가 지금은 비록 중국집 배달부 밖에 안되지만 열심히 일하면 내 제주도 앞바다에 멋진 펜션 짓고 우리도 멋있고 행복하게 살 수 (있어)'
Sess17_script02_F010	6	'글쎄.'
Sess17_script04_F007	3	'음 그 뭐랄까 그 아쉬움? 그래    아쉬움.'
Sess17_impro03_M020	0	'그랬지 뭐.'
Sess17_script01_F001	3	'뭐야 시간이 이렇게 됐네? 드라마 봐야지. 오빠 불 꺼놓고 거실에서 뭐해?'
Sess17_script01_F012	1	'뭐야? 왜? 여섯 개 다 맞은거야? 여섯 개 다 맞은거야? 어 빨리 말해봐 어? 어? 오빠 말 좀 해봐.'
Sess17_script02_M005	3	'어.'
Sess17_script01_F023	0	'정말? 정말? 진짜지? 어? 오빠 진짜 우리 오빠가 짱이야 최고야 나한테 역시 우리 오빠밖에 없어. 나    천만 원만 아니 1억만 딱 1억만 o  주라 응?'
Sess17_script05_F022	5	'아 지섭씨 아 제발.'
Sess17_script01_M019	0	'와 씨 나 심장 뛰는거봐 o  야 야  미칠거 같다 진짜 (와)'
Sess17_impro04_M001	3	'예 부르셨어요.'
Sess17_impro03_M027	1	'아우 뭘 또 그런 소리를 해 또.'
Sess17_script02_M014	6	'미안해 여보 소리쳐서 미안해.       이왕 이렇게 된거 할 수 있는 한 뭐든지 해보자. 응? 일단 수술부터 받자 어? 그리고 요즘에 의사들 돌팔이들 많다잖아 뭐 아닐 수도 있어 어? 그러고 6개월이 아니라 6년 그 뭐 유 60년을 살 수도 있잖아. 병원 가자 어?'
Sess17_script05_F005	5	'도로에 아무것도 없다고.'
Sess17_impro04_F022	1	'그게 뭐가 (아니에요 아니 뭔가 큰 오해가 있는) 제가 전무님이랑 부장님이랑 장부 둘이 따로 관리하는 거 제가 모를 줄 알았어요?'
Sess17_script03_F019	2	'아무리 약자라고 기본적이고 인간적인 대우를 해줘야 될 거 아니에요? 어? 시간 때우려고 니들 심심풀이 땅콩으로 채우려고 지원자 갖고 놀지 (말라구요)'
Sess17_script03_F011	4	'아니 그래도 그런 (얘기는 좀)'
Sess17_impro04_F006	3	'그래요. 좋아요. 근데 어 이 추가 비용에 대해서 회사에서 징계위원회가 열릴 예정이에요.'
Sess17_script01_F019	3	'아 걱정마. 나 오빠 동생이야 동생 친동생. 나 몰라? 나 못 믿어?'
Sess17_script05_M017	2	'너 내가 망가지길 원해? 내가 인생 바닥으로 떨어지길 (원하냐구)'
Sess17_impro03_F019	0	'(해 그때) 당신이    나 나 죽는 줄 알고. o  N  그래서 은미    살려달라고 살려달라고 내가 의사라고 우리 은미 좀 살려달라고 아 그 병원을 막 헤집고 막 온갖 난리를 쳤잖아.'
Sess17_script06_M028	0	'이게 뭔데?'
Sess17_script05_F003	2	'아 지금 생각할게 뭐가 있어. 지섭씨는 여기있어. 일단 내가 가서 보고올테니까.'
Sess17_script02_F016	6	'미안해 아빠는 3년 동안 폐암으로 병원에 계시다가 돌아가셨어.'
Sess17_impro03_M006	3	'병원 갔다 왔어?'
Sess17_script03_F002	3	'아 저 원래 인서울권 대학에 합격했지만 (집안 사정으로)'
Sess17_impro01_M014	2	'됐어 다 필요없어.'
Sess17_impro03_M009	3	'아이 난 모르지. 빨리 가져와 봐 치료해줄 테니까.'
Sess17_script05_M021	2	'지금 니가 나한테 하는 짓이 더 이상해.'
Sess17_script04_F014	2	'아니 오타 때문에 아이디어를 탈락 시켰다구요? 가장 좋은 아이디어를 오타 때문에?'
Sess17_script06_M031	0	'여진아.'
Sess17_script06_F003	3	'어 빨리.'
Sess17_impro03_F013	3	'아효 됐어요. 뭐 이 정도 가지고 아 됐어 됐어. 됐어 치워요.'
Sess17_script06_M014	0	'하여튼 먹는 거만. 어쨌든 아이 둘을 (낳아서)'
Sess17_impro04_M005	3	'아니 뭐 그거는 원래 비용자체가 좀 들어가는 예산이 굉장히 적었기 때문에 어떤 자연적으로 발생하는 추가 비용이라고 생각하는데요.'
Sess17_script04_F006	3	'아 뭐 이리 깐깐하실까. 어차피 환경 프로젝트가 시작되면 회사 사람들은 다 아는 아이디언데 굳이 감추실 필욘 없잖아요.'
Sess17_impro01_M009	6	'엄마 내 얘기 듣고 있는 거야?'
Sess17_script01_M006	2	'아 지금 하고 있으니까 끝나고 준다고 (아)'
Sess17_script06_M025	1	'뭐? 갑자기 왜 왜 그래?'
Sess17_script03_M012	3	'(얘기는 좀 어 됐구요) 취직 공부하느라고 뭐 연애할 시간도 없었던 거죠? 그럼 마지막 연애 한 게 언제에요?'
Sess17_impro04_F011	2	'(말씀하시면 그러니까) 왜 전무님이 추진한 추진한 아이템을 왜 그따위로 하신 거예요.'
Sess17_impro03_M010	3	'그대로 놔두면 안돼.'
Sess17_script04_M005	3	'팀도 아닌데 설명을 드려야 하나요?'
Sess17_script05_F014	5	'지금 그게 무슨 말이야?'
Sess17_impro01_F003	3	'무슨 일 있는거지?'
Sess17_impro02_F010	2	'하 아니 이 요리는 어 분명히 언론에서 주명 주목하고.'
Sess17_impro01_M002	3	'아니야.'
Sess17_script06_F030	3	'100일 반지. 아유 이 무능력한 남자야. 여자인 내가 반지를 준비해야겠어? 오빠가 당연히 준비해야 되는 건데.'
Sess17_script05_M012	2	'(아니잖아 아 그럼) 뭔데. 뭐 어떻게 된 건데. 사람은 쳤는데 그 사람이 (없어졌다는게 그러니까)'
Sess17_script05_M031	1	'뭐 뭐 뭐야    어 어디서 나타난거야?'
Sess17_script06_F031	3	'아 미장원 샴푸하면서 동네 아줌마들이 주는 팁 좀 모았지. 오빠는 돈 걱정 하지마 내가 먹여 살릴테니까.'
Sess17_script06_M003	3	'아 갑자기 햄버거 먹다 말고 이게 뭔    글쎄 근데 갑자기 왜 물어보는데?'
Sess17_impro03_M031	0	'(하나 해줘야겠다 아구찜) 내가 아구찜 좋아했나?    o  (너가 해주는 거면 다 좋지)'
Sess17_impro02_M010	2	'(아니에요 아 뭐가) 심해요. 지금 이 요리가 심한 거지. (아니 어) 이렇게 지금 이따위로 만들어놓고 그런 말이 나와요 지금?'
Sess17_impro01_M012	2	'지금 그게 중요해?'
Sess17_script05_F007	4	'(그치 아 지섭씨) 사람하고 고라니를 구분 못 할 정돈 (아니잖아)'
Sess17_script04_F012	2	'아이 너무 공격적으로 생각하시는 거 아니에요? 저도 고민하고 심사숙고해서 낸 아이디언데 뭐가 문제였는지 뭐가 부족했는지 물어볼 순 있잖아요.'
Sess18_script03_F019	0	'오빠 오빠 내가 친구 은지랑 소개팅 하고싶다고 한 거 내가 소개해줄까? 주선해줄게.'
Sess18_script04_F015	2	'나야 말로 뭐 오빠랑 누가 결혼한대?'
Sess18_script02_F018	6	'무슨 의미가 있었겠어?    3년을 더 사셨다구    아빠 행복했을까.'
Sess18_impro03_M017	2	'(지금 근데 왜) 본인 요리에는 화가 안 나시는 거에요?'
Sess18_impro02_M015	2	'그럼 지금 하 이거.'
Sess18_script01_M001	3	'네 안녕하세요.'
Sess18_impro04_F006	3	'응.'
Sess18_script01_F010	3	'알겠습니다. 그럼 하나만 묻고 싶어요 제 아이디어는 왜 발탁이 알겠습니다. 그럼 하나만 묻고 싶어요 제 아이디어는 왜 발탁이 안된건가요? 남의 아이디어가 더 뛰어나서 그랬다 이런 식의 뻔한 대답은 안 해주실거라 믿습니다.'
Sess18_script05_M027	3	'그냥 가면 돼 뭐 아무일도 없.'
Sess18_script04_F012	0	'우아 맛있겠다. o'
Sess18_script04_F020	3	'이게 도대체 몇 개야? 하나 둘 셋 넷.'
Sess18_impro03_M013	2	'그러니까 이렇게 많이 넣으신 거 아니에요? 아 그니까 뭐 왜 그럼 한 번 드셔보세요.'
Sess18_impro01_M032	3	'왜 그래 오늘?'
Sess18_impro02_M019	2	'그 징계위원회가가지고 제가 다 들려드릴게요.'
Sess18_impro04_M008	6	'아니.'
Sess18_impro02_M008	2	'(아니라 아) 저도 알고 있습니다. 근데 (저한테)'
Sess18_impro01_F026	0	'당신 음 아니야.'
Sess18_script05_F002	3	'지섭씨 일단 112에 신고하자.'
Sess18_impro02_M016	2	'(그러니까 책임을 지셔 지금 전무님) 시나리온가요? 지금 이게.'
Sess18_script04_F019	3	'이게 뭐야? 중국집 젓가락들이잖아.'
Sess18_script01_F001	3	'안녕하세요 팀장님.'
Sess18_impro04_M017	6	'조금.'
Sess18_script01_F012	2	'너무 공격적으로 생각하시는 거 아닌가요? 저도 고민하고 심사숙고해서 낸 아이디어인데 뭐가 문제였는지 뭐가 부족했는지 물어볼 순 있진 않나요?'
Sess18_script02_M004	0	'모를 수도 있지 그 뭐 대수인가?    아이 근데 진짜 웃긴다 저거.'
Sess18_script04_F018	3	'그게 뭔데.'
Sess18_impro04_F004	3	'너 엄마 못 속인다. 왜 그래?'
Sess18_impro03_M011	4	'(같은데 미윤 씨) 내가 내가 한 가지 좀 충고를 할게요. 이거 이렇게 많이 넣으면은 우리    지금 우리 다 아무튼 내 주방에선 이거 안돼요.'
Sess18_script04_F017	3	'아 됐어.'
Sess18_script02_F015	3	'사실 우리 아빠도 나랑 같은 병이었어.'
Sess18_impro02_F016	3	'이렇게 문제가 되게끔 결과적으로 한 팀장은 윤찬 대리잖아요. 그죠? (그러니까 책임을 지셔)'
Sess18_script06_F001	3	'네 이유진입니다.'
Sess18_script01_M010	4	'발전? 뭐 어디까지 되야 발전일까요? 아이디어를 내는 족족 채택되면 발전인겁니까? 아니면 회사에서 무조건 인정해주면 발전인겁니까?'
Sess18_script05_F010	5	'자기 무섭게 왜 이래.'
Sess18_impro01_M030	3	'아니 지금 당신이 죽으면 내가 어떻게 살아. 미진이 내가 어떻게 키우고. (근데 내가 미진이 시집) 미진이 시집 o  보내고 뭐 아휴 뭐 (이상한 소리하고 있어)'
Sess18_script02_F003	3	'거기 마트 생긴지 두달 넘었어 그것도 몰라.'
Sess18_script03_F003	4	'o  어이구 친오빠 다 얼어죽었네.'
Sess18_impro01_M010	1	'(됐어 아) 가만 있어 봐. 여기 살짝 긁힌 게 아닌데?'
Sess18_impro04_M016	6	'그만 만나고 싶대요.'
Sess18_script04_M008	3	'그럼 궁금하지.'
Sess18_impro01_F009	3	'아 (됐어)'
Sess18_script03_M018	2	's  아 아 야 니 꼬집으면 어떡해 이.'
Sess18_script02_M005	3	'어.'
Sess18_impro01_F023	0	'(이게 뭐 뭐 그때) 그때 그랬잖아. 어? 제발 인턴 붙잡고 응급실에서 어? 제발 우리 어 은미 좀 살려주십쇼. 제발 제가 저도 의사지만 꼭 살려달라고 막    막 당신도 (죽을 거처럼)'
Sess18_impro02_F009	3	'(저한테 조금만) 침착하게 들어보세요. 그 안건에 대해서 추가 비용이 발생한다는 거에 대해서 얘기를 한 적은 있었죠?'
Sess18_script05_M006	2	'아이 씨발새끼 왜 야밤에 돌아다녀서 내 차에 치이고 난리야 씨발 진짜.'
Sess18_script06_F005	3	'취미요? 어 요즘은 유튜브 영상을 좀 찍고 있습니다.'
Sess18_script04_M004	3	'뭐 그냥 뭐 열심히 일해가지고 뭐 지금 일하는데 뭐 중국집 사장 되는거?'
Sess18_script04_F014	2	'아 뭐야.'
Sess18_script04_F032	0	'오빠 누가 선물하고 누가 프로포즈 하면 어때? 나 오빠를 사랑하고 지금 행복해 우리 둘이 함께 있다는 게 중요하잖아.'
Sess18_script06_F012	3	'회사 다닐 때 했습니다.'
Sess18_impro02_M005	3	'아 네. o  그게 제가 아까 말씀드린 그 안건이고요.'
Sess18_script03_M011	1	'어 네 개 맞았는데. 어 뭐야 이거 어이 잠깐만 기다려봐.'
Sess18_impro03_F010	2	'하    흐음 말이 조금 심하신 거 (같은데)'
Sess18_impro02_M002	3	'아주 좋습니다.'
